station_number,year,month,monthly_mean,min,max
02GE004,1989,9,1.52400004863739,1.40900003910065,1.70500004291534
02GE004,1989,10,1.37000000476837,1.29900002479553,1.49100005626678
02GE004,1989,11,1.35599994659424,1.19500005245209,1.67799997329712
02GE004,1989,12,1.30299997329712,1.21700000762939,1.43599998950958
02GE004,1990,1,,,
02GE004,1990,2,,,
02GE004,1990,3,1.80400002002716,1.41999995708466,2.72399997711182
02GE004,1990,4,1.59399998188019,1.47099995613098,1.80499994754791
02GE004,1990,5,1.59300005435944,1.3639999628067,1.9210000038147
02GE004,1990,6,1.55400002002716,1.49199998378754,1.62999999523163
02GE004,1990,7,1.63199996948242,1.53600001335144,1.9190000295639
02GE004,1990,8,1.58599996566772,1.52699995040894,1.80099999904633
02GE004,1990,9,1.65799999237061,1.52499997615814,1.97200000286102
02GE004,1990,10,1.78400003910065,1.45899999141693,2.64400005340576
02GE004,1990,11,1.75499999523163,1.44599997997284,2.84400010108948
02GE004,1990,12,,,
02GE004,1991,2,,,
02GE004,1991,3,2.06299996376038,1.53900003433228,3.08500003814697
02GE004,1991,4,1.89499998092651,1.62199997901917,2.4909999370575
02GE004,1991,5,1.7059999704361,1.62300002574921,1.93900001049042
02GE004,1991,6,,,
02GE004,1991,7,,,
02GE004,1991,8,1.62300002574921,1.57000005245209,1.66499996185303
02GE004,1991,9,1.50899994373322,1.40400004386902,1.59300005435944
02GE004,1991,10,1.36899995803833,1.29700005054474,1.47300004959106
02GE004,1991,11,1.34200000762939,1.26699995994568,1.50399994850159
02GE004,1991,12,1.44599997997284,1.33599996566772,1.66499996185303
02GE004,1992,1,1.44200003147125,1.31500005722046,1.72800004482269
02GE004,1992,2,1.77600002288818,1.3309999704361,3.34800004959106
02GE004,1992,3,1.87100005149841,1.32099997997284,3.41000008583069
02GE004,1992,4,1.87899994850159,1.44799995422363,2.99000000953674
02GE004,1992,5,1.61000001430511,1.52100002765656,1.77799999713898
02GE004,1992,6,1.567999958992,1.51800000667572,1.64400005340576
02GE004,1992,7,1.72500002384186,1.50199997425079,2.09599995613098
02GE004,1992,8,1.76400005817413,1.62999999523163,2.34999990463257
02GE004,1992,9,2.05299997329712,1.63199996948242,2.82999992370605
02GE004,1992,10,1.69000005722046,1.46099996566772,2.28600001335144
02GE004,1992,11,2.51099991798401,1.46399998664856,4.3769998550415
02GE004,1992,12,1.77199995517731,1.557000041008,2.35400009155273
02GE004,1993,1,,,
02GE004,1994,1,,,
02GE004,1994,2,,,
02GE004,1994,4,,,
02GE004,1994,5,,,
02GE004,1994,9,,,
02GE004,1994,11,,,
02GE004,1995,3,,,
02GE004,1995,4,,,
02GE004,1995,5,1.69000005722046,1.50199997425079,2.01600003242493
02GE004,1995,6,1.69500005245209,1.61899995803833,1.81099998950958
02GE004,1995,7,,,
02GE004,1995,8,1.69000005722046,1.62600004673004,1.73800003528595
02GE004,1995,9,1.55599999427795,1.45299994945526,1.66600000858307
02GE004,1995,10,,,
02GE004,1995,11,,,
02GE004,1995,12,,,
02GE004,1996,1,,,
02GE004,1996,2,2.02500009536743,1.34599995613098,3.15899991989136
02GE004,1996,3,1.50600004196167,1.18499994277954,1.89900004863739
02GE004,1996,4,1.87000000476837,0.961000025272369,3.43799996376038
02GE004,1996,5,2.07500004768372,1.64900004863739,3.08899998664856
02GE004,1996,6,1.8639999628067,1.63900005817413,2.60700011253357
02GE004,1996,7,1.81599998474121,1.76800000667572,1.87999999523163
02GE004,1996,8,1.7849999666214,1.74300003051758,1.81900000572205
02GE004,1996,9,2.02500009536743,1.72000002861023,2.92499995231628
02GE004,1996,10,1.97500002384186,1.67900002002716,3.16799998283386
02GE004,1996,11,1.8289999961853,1.64800000190735,2.29699993133545
02GE004,1996,12,2.07200002670288,1.72800004482269,2.84599995613098
02GE004,1997,1,2.17000007629395,1.89999997615814,2.79699993133545
02GE004,1997,2,2.66100001335144,1.72599995136261,5.28999996185303
02GE004,1997,3,2.53600001335144,2.10599994659424,3.98399996757507
02GE004,1997,4,2.06200003623962,1.92400002479553,2.94799995422363
02GE004,1997,5,2.19799995422363,1.89699995517731,2.91300010681152
02GE004,1997,6,2.19000005722046,2.07100009918213,2.90599989891052
02GE004,1997,7,2.16199994087219,2.12899994850159,2.26799988746643
02GE004,1997,8,2.08699989318848,2.03699994087219,2.20000004768372
02GE004,1997,9,2.01600003242493,1.94900000095367,2.09200000762939
02GE004,1997,10,1.87600004673004,1.7610000371933,1.97200000286102
02GE004,1997,11,1.77199995517731,1.6710000038147,1.97099995613098
02GE004,1997,12,1.74300003051758,1.63999998569489,1.90499997138977
02GE004,1998,1,2.20000004768372,1.66999995708466,3.92600011825562
02GE004,1998,2,1.95000004768372,1.62399995326996,2.66100001335144
02GE004,1998,3,2.20700001716614,1.71200001239777,3.00300002098083
02GE004,1998,4,2.00799989700317,1.90799999237061,2.32399988174438
02GE004,1998,5,1.95000004768372,1.89600002765656,2.02099990844727
02GE004,1998,6,1.91499996185303,1.85199999809265,1.97800004482269
02GE004,1998,7,1.90400004386902,1.82599997520447,1.99399995803833
02GE004,1998,8,1.78699994087219,1.73399996757507,1.85199999809265
02GE004,1998,9,1.68400001525879,1.59099996089935,1.81299996376038
02GE004,1998,10,,,
02GE004,1998,11,1.34099996089935,1.24699997901917,1.46399998664856
02GE004,1998,12,1.27699995040894,1.17599999904633,1.49000000953674
02GE006,1998,1,5.84499979019165,4.27500009536743,10.33899974823
02GE006,1998,2,5.09700012207031,4.08300018310547,7.70599985122681
02GE006,1998,3,6.04199981689453,4.55100011825562,8.39599990844727
02GE006,1998,4,,,
02GE006,1998,5,3.80299997329712,3.59400010108948,4.12400007247925
02GE006,1998,6,3.53900003433228,3.45300006866455,3.71000003814697
02GE006,1998,7,3.62100005149841,3.375,4.83300018310547
