station_number,year,month,monthly_mean,min,max
02GD012,1994,10,0.870000004768372,0.666999995708466,1.13999998569489
02GD012,1994,11,0.96399998664856,0.666000008583069,1.29999995231628
02GD012,1994,12,1.30999994277954,1.01999998092651,1.87999999523163
02GD012,1992,1,2.15000009536743,1.0900000333786,3.73000001907349
02GD012,1992,2,3.30999994277954,0.717000007629395,10.6000003814697
02GD012,1992,3,6.3899998664856,0.453999996185303,17.6000003814697
02GD012,1992,4,3.65000009536743,0.395000010728836,14.1999998092651
02GD013,1991,3,1.51999998092651,0.421999990940094,6.05999994277954
02GD013,1991,4,0.535000026226044,0.174999997019768,1.60000002384186
02GD013,1991,5,,,
02GD013,1991,1,0.24099999666214,0.097000002861023,1.19000005722046
02GD013,1991,2,0.620000004768372,0.0829999968409538,2.19000005722046
02GD013,1990,1,1.39999997615814,0.254999995231628,10.3000001907349
02GD013,1990,2,1.62000000476837,0.230000004172325,12.0
02GD013,1990,3,0.912999987602234,0.172999992966652,3.48000001907349
02GD013,1990,4,0.442999988794327,0.100000001490116,1.25
02GD013,1990,5,0.289000004529953,0.0399999991059303,1.24000000953674
02GD013,1990,6,0.0520000010728836,0.00899999961256981,0.280000001192093
02GD013,1990,7,0.307000011205673,0.0149999996647239,3.95000004768372
02GD013,1990,8,0.58899998664856,0.0230000000447035,4.05999994277954
02GD013,1990,9,0.50900000333786,0.0579999983310699,4.8600001335144
02GD013,1990,10,0.910000026226044,0.216000005602837,4.15999984741211
02GD013,1990,11,1.28999996185303,0.160999998450279,15.6000003814697
02GD013,1990,12,1.48000001907349,0.312000006437302,14.5
02GD013,1986,7,0.0740000009536743,0.0160000007599592,0.439000010490417
02GD013,1986,8,0.0439999997615814,0.00600000005215406,0.185000002384186
02GD013,1988,11,0.865000009536743,0.0579999983310699,4.1399998664856
02GD013,1988,12,0.419999986886978,0.025000000372529,5.34999990463257
02GD013,1989,1,0.414000004529953,0.0689999982714653,3.64000010490417
02GD013,1989,2,0.13400000333786,0.0320000015199184,0.790000021457672
02GD013,1989,3,0.690999984741211,0.0270000007003546,2.46000003814697
02GD013,1989,4,0.634999990463257,0.0920000001788139,2.70000004768372
02GE002,2021,1,34.4000015258789,16.0,125.0
02GD013,1989,5,0.0879999995231628,0.0280000008642673,0.425000011920929
02GD013,1989,6,0.108000002801418,0.025000000372529,0.797999978065491
02GD013,1989,7,0.0160000007599592,0.0,0.0399999991059303
02GD013,1989,8,0.00600000005215406,0.0,0.0489999987185001
02GD013,1989,9,0.00999999977648258,0.00100000004749745,0.0359999984502792
02GD013,1989,10,0.0219999998807907,0.00800000037997961,0.0759999975562096
02GD013,1989,11,0.150999993085861,0.00700000021606684,1.14999997615814
02GD013,1989,12,0.0430000014603138,0.0209999997168779,0.155000001192093
02GD013,1981,3,0.449000000953674,0.14300000667572,1.70000004768372
02GD013,1981,4,0.566999971866608,0.0939999967813492,2.05999994277954
02GD013,1983,7,0.0689999982714653,0.00100000004749745,0.763000011444092
02GD013,1983,8,0.226999998092651,0.00899999961256981,1.12000000476837
02GD013,1983,9,0.0199999995529652,0.00700000021606684,0.14300000667572
02GD013,1983,10,0.0430000014603138,0.0189999993890524,0.172000005841255
02GD013,1983,11,0.388000011444092,0.0379999987781048,2.10999989509583
02GD013,1983,12,1.10000002384186,0.204999998211861,4.53999996185303
02GD013,1985,5,0.0430000014603138,0.0209999997168779,0.0820000022649765
02GD013,1984,1,0.0869999974966049,0.0320000015199184,0.200000002980232
02GD013,1984,2,2.05999994277954,0.0240000002086163,17.0
02GD013,1984,3,1.0900000333786,0.0450000017881393,5.05999994277954
02GD013,1984,4,0.451999992132187,0.144999995827675,1.27999997138977
02GD013,1984,5,0.252000004053116,0.0399999991059303,2.33999991416931
02GD013,1984,6,0.742999970912933,0.0599999986588955,7.44000005722046
02GD013,1984,7,0.31700000166893,0.0189999993890524,3.30999994277954
02GD013,1984,8,0.0299999993294477,0.00800000037997961,0.180000007152557
02GD013,1984,9,0.513999998569489,0.0350000001490116,5.30000019073486
02GD013,1984,10,0.0719999969005585,0.0410000011324883,0.11599999666214
02GD013,1984,11,0.49099999666214,0.063000001013279,2.76999998092651
02GD013,1984,12,0.935999989509582,0.119999997317791,6.23000001907349
02GD013,1985,1,0.470999985933304,0.0649999976158142,4.78000020980835
02GD013,1985,2,2.28999996185303,0.0549999997019768,22.0
02GD013,1985,3,2.54999995231628,0.773999989032745,6.71000003814697
02GD013,1985,4,0.955999970436096,0.0689999982714653,4.6399998664856
02GD013,1985,6,0.165000006556511,0.00999999977648258,2.19000005722046
